GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1400000US36089492100,36089492100,"Census Tract 4921, St. Lawrence County, New York",4401,315,4225,311,3852,328,200,96,20,20,7,13,20,19,0,11,126,126,0,11,126,126,176,78,43,35,30,27,0,11,3,6,0,11,91,63,9,11,6,9,3,6
1400000US36089492300,36089492300,"Census Tract 4923, St. Lawrence County, New York",6299,309,6233,317,6094,324,13,14,14,15,60,32,4,6,0,16,48,37,0,16,48,37,66,45,37,25,0,16,0,16,0,16,0,16,8,11,21,23,21,23,0,16
1400000US36089492400,36089492400,"Census Tract 4924, St. Lawrence County, New York",2968,325,2905,331,2800,334,3,8,26,23,33,31,0,11,0,11,43,26,0,11,43,26,63,38,33,26,0,11,0,11,0,11,0,11,9,10,21,23,21,23,0,11
1400000US36089492500,36089492500,"Census Tract 4925, St. Lawrence County, New York",2450,193,2414,190,2337,189,10,11,15,16,16,11,0,11,4,8,32,24,4,8,28,24,36,24,14,11,0,11,0,11,0,11,0,11,8,9,14,11,10,9,4,5
1400000US36089492600,36089492600,"Census Tract 4926, St. Lawrence County, New York",5852,294,5820,293,5690,297,12,13,11,10,26,22,0,16,0,16,81,53,0,16,81,53,32,24,18,18,0,16,0,16,0,16,0,16,2,4,12,13,11,13,1,3
1400000US36089492700,36089492700,"Census Tract 4927, St. Lawrence County, New York",7023,19,6673,87,6151,178,439,149,13,18,0,16,0,16,9,11,61,59,0,16,61,59,350,85,112,47,35,31,0,16,0,16,0,16,172,65,31,27,16,17,15,15
1400000US36089492800,36089492800,"Census Tract 4928, St. Lawrence County, New York",2699,205,2637,209,2547,208,9,9,28,20,17,12,0,11,9,13,27,18,0,11,27,18,62,43,26,23,0,11,0,11,0,11,0,11,0,11,36,33,31,30,5,7
1400000US36089492900,36089492900,"Census Tract 4929, St. Lawrence County, New York",2296,276,2269,276,2231,271,3,5,0,11,7,7,0,11,0,11,28,25,0,11,28,25,27,22,23,19,1,2,0,11,0,11,0,11,0,11,3,5,0,11,3,5
1400000US36091060101,36091060101,"Census Tract 601.01, Saratoga County, New York",5976,270,5898,298,5758,304,47,42,0,16,0,16,0,16,0,16,93,86,0,16,93,86,78,77,21,29,43,69,0,16,0,16,0,16,11,16,3,6,3,6,0,16
1400000US36091060102,36091060102,"Census Tract 601.02, Saratoga County, New York",5692,272,5638,277,5459,312,72,86,0,16,0,16,0,16,0,16,107,118,78,115,29,33,54,62,19,31,0,16,0,16,0,16,0,16,35,54,0,16,0,16,0,16
1400000US36091060200,36091060200,"Census Tract 602, Saratoga County, New York",3595,15,3448,146,3271,186,97,125,13,34,56,90,0,11,0,11,11,17,0,11,11,17,147,145,145,145,0,11,0,11,0,11,0,11,2,5,0,11,0,11,0,11
1400000US36091060300,36091060300,"Census Tract 603, Saratoga County, New York",3833,179,3671,240,3613,255,42,66,0,11,0,11,0,11,0,11,16,27,0,11,16,27,162,134,160,135,0,11,0,11,0,11,0,11,0,11,2,6,0,11,2,6
1400000US36091060400,36091060400,"Census Tract 604, Saratoga County, New York",2651,177,2598,181,2474,178,11,14,0,11,0,11,0,11,0,11,113,72,0,11,113,72,53,53,53,53,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36091060501,36091060501,"Census Tract 605.01, Saratoga County, New York",1839,164,1822,162,1762,149,0,11,0,11,0,11,0,11,0,11,60,63,5,8,55,62,17,16,12,14,0,11,0,11,0,11,0,11,5,8,0,11,0,11,0,11
1400000US36091060502,36091060502,"Census Tract 605.02, Saratoga County, New York",2144,132,2135,132,2113,133,4,6,0,11,8,14,0,11,0,11,10,8,0,11,10,8,9,7,8,7,0,11,0,11,0,11,0,11,1,4,0,11,0,11,0,11
1400000US36091060503,36091060503,"Census Tract 605.03, Saratoga County, New York",2188,105,2141,120,2095,116,7,11,0,11,0,11,0,11,3,4,36,32,0,11,36,32,47,46,47,46,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36091060601,36091060601,"Census Tract 606.01, Saratoga County, New York",2785,216,2711,211,2516,240,23,23,17,25,34,28,0,11,0,11,121,67,22,36,99,61,74,77,62,74,1,5,0,11,0,11,0,11,4,8,7,11,7,11,0,11
1400000US36091060602,36091060602,"Census Tract 606.02, Saratoga County, New York",5004,214,4982,215,4903,219,5,8,0,16,8,11,0,16,50,77,16,25,0,16,16,25,22,20,22,20,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36091060701,36091060701,"Census Tract 607.01, Saratoga County, New York",7610,331,7392,356,7005,385,77,71,0,16,174,128,0,16,20,31,116,96,46,70,70,78,218,113,177,89,0,16,0,16,0,16,0,16,41,68,0,16,0,16,0,16
1400000US36091060702,36091060702,"Census Tract 607.02, Saratoga County, New York",9213,335,8961,341,8555,377,194,162,0,16,152,134,0,16,0,16,60,55,0,16,60,55,252,145,162,126,0,16,0,16,13,19,0,16,39,48,38,57,0,16,38,57
1400000US36091060800,36091060800,"Census Tract 608, Saratoga County, New York",5140,51,4941,129,4751,149,69,73,28,45,10,17,0,16,0,16,83,78,0,16,83,78,199,116,162,106,0,16,0,16,0,16,0,16,36,47,1,3,0,16,1,3
1400000US36091060901,36091060901,"Census Tract 609.01, Saratoga County, New York",3917,153,3652,220,3541,223,11,13,0,11,55,44,0,11,0,11,45,44,0,11,45,44,265,170,194,141,70,104,0,11,0,11,0,11,1,2,0,11,0,11,0,11
1400000US36091060902,36091060902,"Census Tract 609.02, Saratoga County, New York",1799,149,1779,148,1645,140,104,100,8,14,0,11,0,11,0,11,22,17,0,11,22,17,20,22,18,21,0,11,2,4,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36091061000,36091061000,"Census Tract 610, Saratoga County, New York",4440,467,4366,477,3992,461,50,50,0,11,268,177,0,11,0,11,56,87,0,11,56,87,74,61,74,61,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36091061100,36091061100,"Census Tract 611, Saratoga County, New York",5899,506,5637,543,5202,498,176,170,0,16,259,170,0,16,0,16,0,16,0,16,0,16,262,173,189,160,0,16,20,32,0,16,0,16,28,42,25,36,0,16,25,36
1400000US36091061200,36091061200,"Census Tract 612, Saratoga County, New York",5393,543,5270,546,5055,569,32,43,0,16,87,77,0,16,0,16,96,110,0,16,96,110,123,107,123,107,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36091061301,36091061301,"Census Tract 613.01, Saratoga County, New York",3385,241,3321,233,3214,253,6,12,0,11,44,41,0,11,0,11,57,44,0,11,57,44,64,47,29,31,0,11,19,31,0,11,0,11,12,26,4,8,0,11,4,8
1400000US36091061302,36091061302,"Census Tract 613.02, Saratoga County, New York",6490,507,6327,535,5996,544,183,127,0,16,63,65,0,16,0,16,85,91,0,16,85,91,163,145,148,146,0,16,0,16,0,16,0,16,15,22,0,16,0,16,0,16
1400000US36091061303,36091061303,"Census Tract 613.03, Saratoga County, New York",2075,199,1884,192,1440,197,101,50,0,11,246,68,0,11,0,11,97,42,0,11,97,42,191,66,127,51,23,21,0,11,0,11,0,11,41,35,0,11,0,11,0,11
1400000US36091061401,36091061401,"Census Tract 614.01, Saratoga County, New York",5312,309,5180,319,5072,311,4,7,0,16,0,16,0,16,0,16,104,117,0,16,104,117,132,117,132,117,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
1400000US36091061403,36091061403,"Census Tract 614.03, Saratoga County, New York",6303,297,6236,291,5953,302,84,90,4,8,195,144,0,16,0,16,0,16,0,16,0,16,67,47,56,46,0,16,0,16,0,16,0,16,7,11,4,8,0,16,4,8
1400000US36091061404,36091061404,"Census Tract 614.04, Saratoga County, New York",2816,222,2762,233,2658,214,26,31,0,11,0,11,0,11,0,11,78,81,0,11,78,81,54,53,54,53,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36091061500,36091061500,"Census Tract 615, Saratoga County, New York",3547,20,3471,106,3386,132,21,27,64,86,0,11,0,11,0,11,0,11,0,11,0,11,76,102,7,10,0,11,0,11,0,11,0,11,0,11,69,103,69,103,0,11
1400000US36091061600,36091061600,"Census Tract 616, Saratoga County, New York",4185,20,4162,36,4116,52,23,24,0,11,0,11,0,11,0,11,23,28,0,11,23,28,23,27,23,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36091061701,36091061701,"Census Tract 617.01, Saratoga County, New York",5390,230,5219,272,4837,299,53,66,0,16,227,190,21,29,0,16,81,67,0,16,81,67,171,115,140,97,29,33,0,16,0,16,0,16,2,4,0,16,0,16,0,16
1400000US36091061702,36091061702,"Census Tract 617.02, Saratoga County, New York",4258,248,4189,259,4121,267,0,11,0,11,41,34,0,11,0,11,27,31,0,11,27,31,69,61,69,61,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36091061800,36091061800,"Census Tract 618, Saratoga County, New York",5617,347,5338,351,4828,312,122,161,146,120,84,104,0,16,0,16,158,151,0,16,158,151,279,188,271,184,0,16,0,16,0,16,0,16,8,12,0,16,0,16,0,16
1400000US36091061901,36091061901,"Census Tract 619.01, Saratoga County, New York",9293,349,9158,358,8663,434,57,89,0,16,317,157,0,16,0,16,121,104,0,16,121,104,135,96,93,80,0,16,0,16,0,16,0,16,24,31,18,26,18,26,0,16
1400000US36091061903,36091061903,"Census Tract 619.03, Saratoga County, New York",6080,342,5772,398,5499,396,75,76,0,16,126,96,0,16,0,16,72,57,0,16,72,57,308,178,292,178,0,16,0,16,0,16,0,16,0,16,16,24,16,24,0,16
1400000US36091062000,36091062000,"Census Tract 620, Saratoga County, New York",6692,200,6487,232,6279,260,99,90,28,43,81,102,0,16,0,16,0,16,0,16,0,16,205,129,190,127,0,16,0,16,0,16,0,16,15,22,0,16,0,16,0,16
1400000US36091062100,36091062100,"Census Tract 621, Saratoga County, New York",1894,198,1871,196,1788,193,36,28,6,10,12,14,0,11,0,11,29,34,0,11,29,34,23,17,23,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36091062200,36091062200,"Census Tract 622, Saratoga County, New York",2978,197,2853,219,2727,275,48,48,0,11,0,11,0,11,0,11,78,114,0,11,78,114,125,95,73,63,0,11,0,11,0,11,0,11,8,13,44,69,0,11,44,69
1400000US36091062300,36091062300,"Census Tract 623, Saratoga County, New York",2199,192,2145,198,1906,205,131,100,0,11,36,36,0,11,0,11,72,57,0,11,72,57,54,47,49,47,0,11,0,11,0,11,0,11,0,11,5,8,0,11,5,8
1400000US36091062403,36091062403,"Census Tract 624.03, Saratoga County, New York",6291,347,5906,444,5443,422,72,72,24,37,246,179,0,16,0,16,121,101,0,16,121,101,385,251,309,238,0,16,0,16,0,16,21,31,55,58,0,16,0,16,0,16
1400000US36091062404,36091062404,"Census Tract 624.04, Saratoga County, New York",2037,166,2007,164,1927,176,15,22,0,11,65,51,0,11,0,11,0,11,0,11,0,11,30,26,21,25,0,11,0,11,0,11,0,11,9,14,0,11,0,11,0,11
1400000US36091062405,36091062405,"Census Tract 624.05, Saratoga County, New York",7323,411,6921,370,5858,371,117,96,62,82,710,210,0,16,0,16,174,118,0,16,174,118,402,412,378,415,0,16,0,16,0,16,0,16,9,14,15,24,0,16,15,24
1400000US36091062406,36091062406,"Census Tract 624.06, Saratoga County, New York",3916,366,3765,347,3433,365,80,80,0,11,214,131,0,11,0,11,38,35,0,11,38,35,151,176,43,62,27,41,0,11,0,11,0,11,35,53,46,68,0,11,46,68
1400000US36091062501,36091062501,"Census Tract 625.01, Saratoga County, New York",4919,239,4877,246,4357,266,130,116,0,11,196,132,0,11,0,11,194,121,0,11,194,121,42,55,42,55,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36091062503,36091062503,"Census Tract 625.03, Saratoga County, New York",5992,261,5718,311,5060,333,192,227,0,16,358,267,0,16,30,47,78,62,0,16,78,62,274,176,109,82,78,86,0,16,0,16,0,16,87,120,0,16,0,16,0,16
1400000US36091062505,36091062505,"Census Tract 625.05, Saratoga County, New York",4093,254,4028,259,3557,332,165,150,1,2,249,175,0,11,0,11,56,46,7,11,49,47,65,57,58,50,0,11,0,11,0,11,0,11,0,11,7,10,0,11,7,10
1400000US36091062506,36091062506,"Census Tract 625.06, Saratoga County, New York",5540,288,5390,299,4750,365,155,137,0,16,260,99,21,32,97,102,107,76,0,16,107,76,150,111,108,100,23,34,0,16,0,16,0,16,19,29,0,16,0,16,0,16
1400000US36091062507,36091062507,"Census Tract 625.07, Saratoga County, New York",3865,276,3460,279,2945,298,186,114,0,11,223,130,0,11,0,11,106,65,0,11,106,65,405,248,167,168,122,186,0,11,8,13,0,11,108,110,0,11,0,11,0,11
1400000US36091062508,36091062508,"Census Tract 625.08, Saratoga County, New York",4527,241,4437,234,4075,220,76,75,0,11,252,165,0,11,0,11,34,30,0,11,34,30,90,97,79,83,0,11,0,11,0,11,0,11,11,16,0,11,0,11,0,11
1400000US36091062509,36091062509,"Census Tract 625.09, Saratoga County, New York",3117,204,3051,200,2867,204,110,94,0,11,66,51,0,11,8,12,0,11,0,11,0,11,66,65,16,28,0,11,0,11,0,11,0,11,41,50,9,15,9,15,0,11
1400000US36091062601,36091062601,"Census Tract 626.01, Saratoga County, New York",2483,128,2480,129,2355,152,2,5,0,11,92,81,0,11,0,11,31,27,0,11,31,27,3,4,3,4,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36091062602,36091062602,"Census Tract 626.02, Saratoga County, New York",6441,330,6236,306,5491,250,1,2,39,50,661,197,0,16,0,16,44,66,0,16,44,66,205,169,169,160,31,50,0,16,0,16,0,16,5,9,0,16,0,16,0,16
1400000US36091062700,36091062700,"Census Tract 627, Saratoga County, New York",6276,189,6172,225,5946,251,23,34,31,45,39,43,0,16,45,72,88,92,0,16,88,92,104,105,65,97,0,16,0,16,19,30,0,16,20,33,0,16,0,16,0,16
1400000US36091062800,36091062800,"Census Tract 628, Saratoga County, New York",2180,191,2015,180,1814,197,32,26,0,11,144,111,0,11,0,11,25,23,0,11,25,23,165,97,104,89,0,11,0,11,0,11,0,11,22,30,39,50,33,48,6,10
1400000US36093020101,36093020101,"Census Tract 201.01, Schenectady County, New York",2476,377,2409,381,1480,372,246,213,0,11,527,246,23,42,66,96,67,64,34,51,33,35,67,50,29,24,24,30,0,11,0,11,0,11,0,11,14,20,1,2,13,19
1400000US36093020102,36093020102,"Census Tract 201.02, Schenectady County, New York",3167,517,2639,467,1281,345,833,206,0,11,334,254,0,11,0,11,191,136,38,47,153,124,528,291,352,237,46,45,0,11,0,11,0,11,87,118,43,54,31,48,12,24
1400000US36093020200,36093020200,"Census Tract 202, Schenectady County, New York",2103,477,1653,398,1025,285,342,247,0,11,203,135,0,11,0,11,83,73,0,11,83,73,450,286,217,219,0,11,0,11,0,11,0,11,168,147,65,70,65,70,0,11
1400000US36093020300,36093020300,"Census Tract 203, Schenectady County, New York",1571,305,1496,303,1032,187,293,190,8,12,100,61,0,11,0,11,63,49,5,10,58,49,75,47,24,20,3,6,0,11,0,11,0,11,28,26,20,23,10,14,10,15
1400000US36093020500,36093020500,"Census Tract 205, Schenectady County, New York",5631,693,5337,657,4165,476,881,400,34,36,103,98,0,16,10,41,144,101,45,64,99,78,294,160,201,152,0,16,0,16,0,16,0,16,68,60,25,37,25,37,0,16
1400000US36093020600,36093020600,"Census Tract 206, Schenectady County, New York",3109,430,2955,445,2202,329,463,261,10,15,3,9,0,11,115,162,162,105,48,75,114,78,154,133,52,52,58,88,0,11,0,11,0,11,43,69,1,2,1,2,0,11
1400000US36093020700,36093020700,"Census Tract 207, Schenectady County, New York",5849,874,5054,844,1806,406,1610,584,0,16,484,396,0,16,703,351,451,317,157,168,294,251,795,321,344,201,0,16,0,16,0,16,0,16,362,303,89,104,37,56,52,85
1400000US36093020800,36093020800,"Census Tract 208, Schenectady County, New York",3399,624,2945,559,1552,422,713,290,0,11,133,114,0,11,275,300,272,182,196,169,76,67,454,277,95,100,14,22,0,11,0,11,0,11,343,271,2,4,0,11,2,4
1400000US36093020900,36093020900,"Census Tract 209, Schenectady County, New York",2936,754,2713,695,867,354,1288,603,8,13,147,131,0,11,376,288,27,28,0,11,27,28,223,164,36,60,187,164,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36093021001,36093021001,"Census Tract 210.01, Schenectady County, New York",906,190,769,171,332,92,289,97,0,11,97,69,0,11,0,11,51,43,0,11,51,43,137,75,71,59,4,5,0,11,0,11,0,11,20,29,42,34,12,14,30,33
1400000US36093021002,36093021002,"Census Tract 210.02, Schenectady County, New York",2523,643,1976,494,744,310,1076,417,0,11,9,16,0,11,54,88,93,72,9,18,84,69,547,346,345,254,119,198,0,11,0,11,0,11,6,12,77,50,0,11,77,50
1400000US36093021200,36093021200,"Census Tract 212, Schenectady County, New York",3069,527,2947,520,2347,398,346,287,19,28,42,64,0,11,178,241,15,24,0,11,15,24,122,122,122,122,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36093021400,36093021400,"Census Tract 214, Schenectady County, New York",2430,613,2087,576,952,383,647,299,0,11,193,188,0,11,231,183,64,61,34,48,30,32,343,208,24,33,41,66,0,11,63,116,0,11,207,123,8,24,8,24,0,11
1400000US36093021500,36093021500,"Census Tract 215, Schenectady County, New York",3119,718,2574,595,1113,412,812,336,0,11,363,220,0,11,187,148,99,107,0,11,99,107,545,287,302,196,110,116,12,20,0,11,0,11,23,36,98,125,1,2,97,125
1400000US36093021600,36093021600,"Census Tract 216, Schenectady County, New York",3964,485,3485,379,1767,271,466,259,127,141,493,251,0,11,385,296,247,176,16,32,231,174,479,275,169,132,0,11,0,11,0,11,0,11,212,188,98,129,80,125,18,29
1400000US36093021700,36093021700,"Census Tract 217, Schenectady County, New York",3441,634,2866,662,1074,336,1166,514,63,93,133,103,0,11,259,206,171,119,41,65,130,108,575,217,204,125,317,167,0,11,0,11,0,11,19,25,35,39,0,11,35,39
1400000US36093021800,36093021800,"Census Tract 218, Schenectady County, New York",7971,834,7706,820,6190,793,662,237,35,36,315,181,0,16,165,171,339,171,78,119,261,137,265,185,70,48,0,16,0,16,105,152,0,16,16,26,74,88,33,33,41,81
1400000US36093031900,36093031900,"Census Tract 319, Schenectady County, New York",8184,538,7981,556,6699,631,369,257,0,16,629,193,0,16,49,73,235,180,90,126,145,129,203,119,147,100,0,16,0,16,0,16,0,16,33,42,23,38,0,16,23,38
1400000US36093032000,36093032000,"Census Tract 320, Schenectady County, New York",6629,442,6157,428,5152,433,191,140,0,16,613,254,0,16,0,16,201,153,19,38,182,148,472,260,358,283,0,16,0,16,0,16,0,16,90,129,24,40,0,16,24,40
1400000US36093032101,36093032101,"Census Tract 321.01, Schenectady County, New York",5334,458,5105,417,4262,399,62,102,5,9,731,231,0,16,16,25,29,27,0,16,29,27,229,209,213,209,0,16,0,16,0,16,0,16,0,16,16,26,16,26,0,16
1400000US36093032102,36093032102,"Census Tract 321.02, Schenectady County, New York",1773,174,1737,166,1353,198,205,225,0,11,166,85,0,11,0,11,13,16,0,11,13,16,36,44,14,14,21,32,0,11,0,11,0,11,1,2,0,11,0,11,0,11
1400000US36093032200,36093032200,"Census Tract 322, Schenectady County, New York",4890,321,4826,340,4640,350,36,42,1,2,42,53,0,11,14,22,93,119,0,11,93,119,64,82,39,49,16,26,0,11,0,11,0,11,3,19,6,41,6,41,0,11
1400000US36093032300,36093032300,"Census Tract 323, Schenectady County, New York",2885,325,2773,312,2535,361,191,172,8,15,0,11,0,11,32,35,7,12,0,11,7,12,112,115,83,106,29,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36093032402,36093032402,"Census Tract 324.02, Schenectady County, New York",3069,284,2890,297,2598,327,10,15,2,5,186,139,0,11,34,52,60,66,0,11,60,66,179,146,166,133,0,11,0,11,0,11,0,11,0,11,13,21,13,21,0,11
1400000US36093032403,36093032403,"Census Tract 324.03, Schenectady County, New York",2180,235,2157,237,2006,226,57,61,0,11,55,47,0,11,0,11,39,31,0,11,39,31,23,42,23,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36093032404,36093032404,"Census Tract 324.04, Schenectady County, New York",6964,560,6699,587,6571,581,27,30,0,16,72,81,0,16,0,16,29,31,0,16,29,31,265,240,227,237,0,16,0,16,0,16,0,16,0,16,38,59,0,16,38,59
1400000US36093032502,36093032502,"Census Tract 325.02, Schenectady County, New York",3270,331,3211,332,3139,337,12,16,0,11,34,27,0,11,0,11,26,41,0,11,26,41,59,55,41,48,0,11,0,11,0,11,0,11,18,27,0,11,0,11,0,11
1400000US36093032503,36093032503,"Census Tract 325.03, Schenectady County, New York",4127,409,3972,398,3692,398,90,79,0,11,26,27,15,27,0,11,149,131,0,11,149,131,155,120,141,113,0,11,0,11,0,11,0,11,0,11,14,22,0,11,14,22
1400000US36093032504,36093032504,"Census Tract 325.04, Schenectady County, New York",2121,233,2079,231,2004,213,6,8,0,11,26,24,0,11,0,11,43,42,0,11,43,42,42,50,42,50,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36093032601,36093032601,"Census Tract 326.01, Schenectady County, New York",2005,186,1965,189,1915,196,18,21,0,11,24,39,0,11,8,11,0,11,0,11,0,11,40,37,40,37,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36093032602,36093032602,"Census Tract 326.02, Schenectady County, New York",4444,433,4273,427,4183,454,19,20,0,11,63,94,0,11,8,12,0,11,0,11,0,11,171,121,151,117,0,11,0,11,0,11,0,11,20,33,0,11,0,11,0,11
1400000US36093032700,36093032700,"Census Tract 327, Schenectady County, New York",3839,448,3689,444,3329,422,212,199,0,11,66,71,0,11,0,11,82,89,0,11,82,89,150,103,68,91,32,48,0,11,0,11,0,11,27,41,23,36,23,36,0,11
1400000US36093032901,36093032901,"Census Tract 329.01, Schenectady County, New York",3902,332,3775,309,3375,370,246,190,16,24,0,11,0,11,0,11,138,109,0,11,138,109,127,104,127,104,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36093032902,36093032902,"Census Tract 329.02, Schenectady County, New York",4479,430,4027,360,3752,356,179,144,0,11,0,11,0,11,0,11,96,78,13,25,83,74,452,316,419,318,0,11,0,11,0,11,0,11,32,39,1,3,0,11,1,3
1400000US36093033002,36093033002,"Census Tract 330.02, Schenectady County, New York",2400,243,2335,235,2225,225,0,11,0,11,107,110,0,11,0,11,3,6,0,11,3,6,65,47,65,47,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36093033003,36093033003,"Census Tract 330.03, Schenectady County, New York",3631,352,3375,359,3015,307,45,45,0,11,30,42,0,11,5,9,280,177,0,11,280,177,256,239,249,237,0,11,0,11,0,11,0,11,7,11,0,11,0,11,0,11
1400000US36093033004,36093033004,"Census Tract 330.04, Schenectady County, New York",2585,284,2511,285,2393,268,0,11,0,11,118,110,0,11,0,11,0,11,0,11,0,11,74,79,26,41,0,11,0,11,0,11,0,11,38,51,10,16,10,16,0,11
1400000US36093033101,36093033101,"Census Tract 331.01, Schenectady County, New York",1797,239,1770,232,1761,233,9,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,27,41,27,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36093033102,36093033102,"Census Tract 331.02, Schenectady County, New York",6573,243,6251,346,5991,386,31,35,0,16,114,101,0,16,0,16,115,102,20,28,95,97,322,240,278,229,0,16,0,16,0,16,0,16,19,31,25,40,25,40,0,16
1400000US36093033200,36093033200,"Census Tract 332, Schenectady County, New York",3326,480,3093,430,2445,306,232,211,6,9,163,134,0,11,174,192,73,70,0,11,73,70,233,199,200,181,0,11,0,11,0,11,0,11,33,53,0,11,0,11,0,11
